Date/Time,power,wind_speed,theoretical,deviation,deviation_norm,anomaly
2018-01-24 06:20:00,0.0,9.7310733795166,2613.22875508032,2613.22875508032,5.678580293585287,True
2018-01-24 06:30:00,0.0,8.80933284759521,2021.87612743679,2021.87612743679,4.295951167774604,True
2018-01-24 06:40:00,0.0,8.86226844787597,2055.60792085893,2055.60792085893,4.374818763640591,True
2018-01-24 06:50:00,0.0,8.1890115737915,1640.0218144755,1640.0218144755,3.403145639843532,True
2018-01-24 07:00:00,0.0,10.1374998092651,2874.67448639275,2874.67448639275,6.289861052363523,True
2018-01-24 07:10:00,0.0,9.56850814819335,2493.26642344629,2493.26642344629,5.398098892194858,True
2018-01-24 07:20:00,0.0,9.3486042022705,2370.7014838494,2370.7014838494,5.1115323879329715,True
2018-01-24 07:30:00,0.0,9.19191455841064,2268.37215798232,2268.37215798232,4.872278346005074,True
2018-01-24 07:40:00,0.0,9.55949783325195,2486.34449037945,2486.34449037945,5.381914866255441,True
2018-01-24 07:50:00,0.0,9.04095077514648,2170.42310925509,2170.42310925509,4.643265737816658,True
2018-01-24 08:00:00,0.0,9.74486541748046,2622.98511100466,2622.98511100466,5.701391423919691,True
2018-01-24 08:10:00,0.0,9.51362991333007,2450.65327813802,2450.65327813802,5.2984659945101065,True
2018-01-24 08:20:00,0.0,10.1290798187255,2869.78370020902,2869.78370020902,6.278426008179,True
2018-01-24 08:30:00,0.0,9.20896434783935,2279.47827973634,2279.47827973634,4.898245335402074,True
2018-01-24 08:40:00,0.0,10.2243003845214,2923.86267961918,2923.86267961918,6.404866931126376,True
2018-01-24 08:50:00,0.0,10.2815103530883,2955.07565744729,2955.07565744729,6.477845337293942,True
2018-01-24 09:00:00,0.0,10.6934003829956,3153.09840436408,3153.09840436408,6.940838151837138,True
2018-01-24 09:10:00,0.0,10.4660902023315,3049.46542922689,3049.46542922689,6.698536075003437,True
2018-01-24 09:20:00,0.0,9.81623554229736,2672.44577565947,2672.44577565947,5.817034362391452,True
2018-01-24 09:30:00,0.0,8.19656753540039,1644.49132425651,1644.49132425651,3.4135957065422216,True
2018-01-24 09:40:00,0.0,10.771240234375,3185.54960846875,3185.54960846875,7.016711628786988,True
